(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390823931982 (Mon Jan 27 20:58:51 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824012915 (Mon Jan 27 21:00:12 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824062996 (Mon Jan 27 21:01:02 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824109715 (Mon Jan 27 21:01:49 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824135684 (Mon Jan 27 21:02:15 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824179820 (Mon Jan 27 21:02:59 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824253900 (Mon Jan 27 21:04:13 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824272575 (Mon Jan 27 21:04:32 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824403380 (Mon Jan 27 21:06:43 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824439164 (Mon Jan 27 21:07:19 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824467503 (Mon Jan 27 21:07:47 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390824487989 (Mon Jan 27 21:08:07 JST 2014)
